10/23/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,20,0,20,0,0,69,0,69,0,0,89,0,89,40,0,40,129
10/24/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,19,0,19,0,0,86,0,86,0,0,105,0,105,174,0,174,279
10/25/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,18,0,18,0,0,120,0,120,0,0,138,0,138,164,0,164,302
10/26/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,3,15,0,18,0,1,98,0,99,0,4,113,0,117,116,0,116,233
10/27/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,17,0,17,0,0,63,0,63,0,0,80,0,80,80,0,80,160
10/28/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,2,14,0,16,0,0,58,0,58,0,2,72,0,74,94,0,94,168
10/29/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,22,0,22,0,0,107,0,107,0,0,129,0,129,98,0,98,227
10/30/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,11,0,11,0,0,60,0,60,0,0,71,0,71,120,0,120,191
10/31/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,14,0,14,0,0,92,0,92,0,0,106,0,106,120,0,120,226
11/02/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,24,0,24,0,0,91,0,91,0,0,115,0,115,84,0,84,199
11/03/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,26,0,26,0,0,58,0,58,0,0,84,0,84,66,0,66,150
11/04/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,20,0,20,0,0,97,0,97,0,0,117,0,117,26,0,26,143
11/05/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,18,0,18,0,0,53,0,53,0,0,71,0,71,22,0,22,93
11/06/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,2,16,0,18,0,0,103,0,103,0,2,119,0,121,62,0,62,183
11/07/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,23,0,23,0,0,59,0,59,0,0,82,0,82,52,0,52,134
11/08/2006,LEE,FL,ASO,ES,Federal Contract Tower,0,0,15,0,15,0,0,87,0,87,0,0,102,0,102,78,0,78,180
