06/01/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,9,0,9,0,0,97,0,97,0,0,106,0,106,84,0,84,190
06/02/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,9,0,9,0,0,77,0,77,0,0,86,0,86,100,0,100,186
06/03/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,12,0,12,0,0,57,0,57,0,0,69,0,69,78,0,78,147
06/04/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,25,0,25,0,0,81,0,81,0,0,106,0,106,138,0,138,244
06/05/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,2,19,0,21,0,1,93,0,94,0,3,112,0,115,90,0,90,205
06/06/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,15,0,15,0,2,100,0,102,0,2,115,0,117,58,0,58,175
06/07/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,13,0,13,0,0,74,0,74,0,0,87,0,87,100,0,100,187
06/08/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,4,32,0,36,0,0,85,0,85,0,4,117,0,121,112,0,112,233
06/09/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,35,0,35,0,0,91,0,91,0,0,126,0,126,130,0,130,256
06/10/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,33,0,33,0,0,73,0,73,0,0,106,0,106,48,0,48,154
06/11/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,26,0,26,0,2,90,0,92,0,2,116,0,118,84,0,84,202
06/12/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,1,25,0,26,0,13,101,5,119,0,14,126,5,145,104,10,114,259
06/13/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,17,0,17,0,1,102,2,105,0,1,119,2,122,112,0,112,234
06/14/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,23,0,23,0,0,76,0,76,0,0,99,0,99,118,0,118,217
06/15/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,2,30,4,36,0,2,87,0,89,0,4,117,4,125,126,0,126,251
06/16/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,1,36,0,37,0,0,77,0,77,0,1,113,0,114,104,0,104,218
06/17/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,31,0,31,0,0,95,3,98,0,0,126,3,129,126,0,126,255
06/18/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,35,0,35,0,1,100,0,101,0,1,135,0,136,66,0,66,202
06/19/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,1,26,0,27,0,0,114,0,114,0,1,140,0,141,106,0,106,247
06/20/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,35,0,35,0,0,103,0,103,0,0,138,0,138,42,0,42,180
06/21/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,1,32,0,33,0,1,104,0,105,0,2,136,0,138,116,0,116,254
06/22/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,31,0,31,0,2,96,0,98,0,2,127,0,129,160,0,160,289
06/23/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,13,0,13,0,0,97,10,107,0,0,110,10,120,70,10,80,200
06/24/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,29,0,29,0,0,68,5,73,0,0,97,5,102,74,16,90,192
06/25/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,23,0,23,0,1,87,0,88,0,1,110,0,111,110,0,110,221
06/26/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,23,0,23,0,4,88,0,92,0,4,111,0,115,164,0,164,279
06/27/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,28,0,28,0,0,68,0,68,0,0,96,0,96,74,0,74,170
06/28/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,29,0,29,0,0,0,0,0,0,0,29,0,29,73,0,73,102
06/29/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,19,0,19,0,0,63,0,63,0,0,82,0,82,62,0,62,144
06/30/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,11,0,11,0,0,58,0,58,0,0,69,0,69,2,0,2,71
07/01/2009,CXO,TX,ASW,CE,Federal Contract Tower,0,0,29,0,29,0,0,75,5,80,0,0,104,5,109,141,20,161,270
