01/01/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,4,0,22,0,26,4,0,22,0,26,2,0,2,28
01/02/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,1,0,0,1,2,1,29,0,32,2,2,29,0,33,44,0,44,77
01/03/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,1,0,0,1,5,1,12,0,18,5,2,12,0,19,0,0,0,19
01/04/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,6,57,72,0,0,8,0,8,7,2,14,57,80,12,67,79,159
01/05/2000,WDG,OK,ASW,CE,Federal Contract Tower,4,2,6,58,70,0,0,4,0,4,4,2,10,58,74,18,82,100,174
01/06/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,6,55,70,0,0,13,0,13,7,2,19,55,83,12,63,75,158
01/07/2000,WDG,OK,ASW,CE,Federal Contract Tower,4,2,2,21,29,3,0,19,0,22,7,2,21,21,51,28,39,67,118
01/08/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,1,0,0,1,4,1,13,0,18,4,2,13,0,19,0,0,0,19
01/09/2000,WDG,OK,ASW,CE,Federal Contract Tower,2,0,2,18,22,0,0,16,0,16,2,0,18,18,38,42,30,72,110
01/10/2000,WDG,OK,ASW,CE,Federal Contract Tower,5,2,7,67,81,0,0,22,0,22,5,2,29,67,103,26,87,113,216
01/11/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,9,75,93,0,0,32,0,32,7,2,41,75,125,6,77,83,208
01/12/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,10,77,96,0,0,30,0,30,7,2,40,77,126,52,97,149,275
01/13/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,9,76,94,0,0,29,0,29,7,2,38,76,123,42,81,123,246
01/14/2000,WDG,OK,ASW,CE,Federal Contract Tower,5,2,8,67,82,0,0,35,0,35,5,2,43,67,117,34,94,128,245
01/15/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,0,1,0,1,5,2,71,0,78,5,2,72,0,79,46,0,46,125
01/16/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,0,1,0,1,0,0,2,0,2,0,0,3,0,3,0,0,0,3
01/17/2000,WDG,OK,ASW,CE,Federal Contract Tower,0,0,1,0,1,3,2,1,0,6,3,2,2,0,7,0,0,0,7
01/18/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,9,78,96,0,0,28,0,28,7,2,37,78,124,58,86,144,268
01/19/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,6,46,61,0,0,35,0,35,7,2,41,46,96,62,54,116,212
01/20/2000,WDG,OK,ASW,CE,Federal Contract Tower,6,2,8,61,77,0,0,17,0,17,6,2,25,61,94,22,74,96,190
01/21/2000,WDG,OK,ASW,CE,Federal Contract Tower,5,2,6,42,55,0,0,25,0,25,5,2,31,42,80,20,52,72,152
01/22/2000,WDG,OK,ASW,CE,Federal Contract Tower,2,0,1,0,3,3,2,58,0,63,5,2,59,0,66,136,0,136,202
01/23/2000,WDG,OK,ASW,CE,Federal Contract Tower,2,0,1,8,11,0,0,14,0,14,2,0,15,8,25,6,16,22,47
01/24/2000,WDG,OK,ASW,CE,Federal Contract Tower,7,2,5,52,66,0,0,12,0,12,7,2,17,52,78,32,58,90,168
