01/01/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,0,20,0,20,0,0,142,0,142,0,0,162,0,162,62,0,62,224
01/02/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,11,76,0,87,0,0,106,0,106,0,11,182,0,193,154,0,154,347
01/03/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,10,64,0,74,0,0,81,0,81,0,10,145,0,155,40,0,40,195
01/04/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,10,68,0,78,0,0,100,0,100,0,10,168,0,178,8,0,8,186
01/05/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,13,106,0,119,0,0,179,0,179,0,13,285,0,298,186,0,186,484
01/06/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,13,88,0,101,0,0,240,0,240,0,13,328,0,341,126,0,126,467
01/07/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,6,85,0,91,0,0,261,1,262,0,6,346,1,353,212,0,212,565
01/08/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,5,29,0,34,0,4,285,0,289,0,9,314,0,323,204,0,204,527
01/09/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,6,33,0,39,0,3,0,1,4,0,9,33,1,43,0,0,0,43
01/10/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,12,78,0,90,0,4,77,0,81,0,16,155,0,171,8,0,8,179
01/11/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,17,111,0,128,0,2,197,0,199,0,19,308,0,327,78,0,78,405
01/12/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,15,109,0,124,0,1,251,0,252,0,16,360,0,376,246,0,246,622
01/13/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,15,117,0,132,0,0,251,0,251,0,15,368,0,383,202,0,202,585
01/14/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,14,101,0,115,0,7,290,0,297,0,21,391,0,412,186,0,186,598
01/15/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,3,49,0,52,0,0,356,0,356,0,3,405,0,408,222,0,222,630
01/16/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,8,61,0,69,0,0,153,0,153,0,8,214,0,222,158,0,158,380
01/17/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,11,84,0,95,0,3,78,0,81,0,14,162,0,176,146,0,146,322
01/18/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,9,91,0,100,0,0,168,0,168,0,9,259,0,268,72,0,72,340
01/19/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,12,84,0,96,0,0,106,0,106,0,12,190,0,202,116,0,116,318
01/20/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,8,109,0,117,0,0,227,0,227,0,8,336,0,344,48,0,48,392
01/21/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,10,114,0,124,0,0,196,0,196,0,10,310,0,320,70,0,70,390
01/22/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,3,25,0,28,0,1,67,0,68,0,4,92,0,96,86,0,86,182
01/23/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,6,60,0,66,0,0,190,2,192,0,6,250,2,258,68,0,68,326
01/24/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,13,93,0,106,0,11,207,0,218,0,24,300,0,324,38,0,38,362
01/25/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,8,84,0,92,0,0,134,0,134,0,8,218,0,226,82,0,82,308
01/26/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,19,136,0,155,0,2,214,0,216,0,21,350,0,371,210,0,210,581
01/27/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,12,107,0,119,0,0,183,0,183,0,12,290,0,302,180,0,180,482
01/28/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,14,100,0,114,0,6,235,0,241,0,20,335,0,355,168,0,168,523
01/29/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,6,57,0,63,0,0,271,0,271,0,6,328,0,334,262,0,262,596
01/30/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,6,37,0,43,0,8,0,0,8,0,14,37,0,51,0,0,0,51
01/31/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,10,87,0,97,0,0,213,0,213,0,10,300,0,310,174,0,174,484
02/01/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,13,85,0,98,0,2,221,0,223,0,15,306,0,321,128,0,128,449
02/02/2000,PWK,IL,AGL,CE,Towers with Display (VFR),0,20,124,0,144,0,1,194,0,195,0,21,318,0,339,152,0,152,491
