01/01/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,2,0,2,0,0,8,0,8,0,0,10,0,10,0,0,0,10
01/02/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,18,0,18,0,0,66,0,66,0,0,84,0,84,62,0,62,146
01/03/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,2,20,0,22,0,0,62,0,62,0,2,82,0,84,74,0,74,158
01/04/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,2,12,0,14,0,0,87,0,87,0,2,99,0,101,92,0,92,193
01/05/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,2,11,0,13,0,0,67,0,67,0,2,78,0,80,112,0,112,192
01/06/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,21,0,21,0,0,129,0,129,0,0,150,0,150,22,0,22,172
01/07/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,4,23,0,27,0,0,114,0,114,0,4,137,0,141,162,0,162,303
01/08/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,2,16,2,20,0,0,126,0,126,0,2,142,2,146,226,0,226,372
01/09/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,25,0,25,0,0,22,0,22,0,0,47,0,47,44,0,44,91
01/10/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,8,0,8,0,0,1,0,1,0,0,9,0,9,0,0,0,9
01/11/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,9,0,9,0,0,22,0,22,0,0,31,0,31,34,0,34,65
01/12/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,11,0,11,0,0,80,0,80,0,0,91,0,91,102,0,102,193
01/13/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,18,0,18,0,0,5,0,5,0,0,23,0,23,12,0,12,35
01/14/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,1,15,0,16,0,0,87,1,88,0,1,102,1,104,190,0,190,294
01/15/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,4,20,0,24,0,0,51,0,51,0,4,71,0,75,114,0,114,189
01/16/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,1,3,0,4,0,0,12,0,12,0,1,15,0,16,0,0,0,16
01/17/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,4
01/18/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,22,0,22,0,0,118,0,118,0,0,140,0,140,200,0,200,340
01/19/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,2,17,0,19,0,0,132,0,132,0,2,149,0,151,84,0,84,235
01/20/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,26,0,26,0,0,170,0,170,0,0,196,0,196,233,0,233,429
01/21/2020,GKY,TX,ASW,CE,Federal Contract Tower,0,0,27,0,27,0,0,164,0,164,0,0,191,0,191,260,0,260,451
