01/01/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,50,37,7,0,94,0,0,16,0,16,50,37,23,0,110,24,0,24,134
01/02/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,43,32,19,158,0,2,51,9,62,64,45,83,28,220,29,22,51,271
01/03/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,67,43,5,29,144,0,0,7,24,31,67,43,12,53,175,12,43,55,230
01/04/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,56,41,8,0,105,0,0,0,0,0,56,41,8,0,105,0,0,0,105
01/05/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,58,33,11,0,102,0,1,9,0,10,58,34,20,0,112,0,0,0,112
01/06/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,65,49,12,5,131,0,0,8,1,9,65,49,20,6,140,2,4,6,146
01/07/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,47,19,4,134,0,6,28,4,38,64,53,47,8,172,22,6,28,200
01/08/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,53,20,1,138,0,2,6,3,11,64,55,26,4,149,3,2,5,154
01/09/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,65,50,18,21,154,0,0,27,26,53,65,50,45,47,207,7,45,52,259
01/10/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,67,48,12,0,127,0,0,13,2,15,67,48,25,2,142,28,0,28,170
01/11/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,52,23,11,1,87,0,0,8,1,9,52,23,19,2,96,2,0,2,98
01/12/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,42,5,1,112,0,0,3,15,18,64,42,8,16,130,0,0,0,130
01/13/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,59,47,25,29,160,0,0,2,3,5,59,47,27,32,165,4,32,36,201
01/14/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,60,48,15,15,138,0,0,17,0,17,60,48,32,15,155,31,2,33,188
01/15/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,45,11,1,119,0,2,35,17,54,62,47,46,18,173,19,0,19,192
01/16/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,66,50,10,7,133,0,0,2,11,13,66,50,12,18,146,4,6,10,156
01/17/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,60,49,17,3,129,0,0,18,5,23,60,49,35,8,152,12,0,12,164
01/18/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,54,21,8,0,83,0,0,25,0,25,54,21,33,0,108,23,0,23,131
01/19/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,60,34,10,0,104,0,1,8,0,9,60,35,18,0,113,4,0,4,117
01/20/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,57,47,12,0,116,0,1,21,0,22,57,48,33,0,138,0,0,0,138
01/21/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,61,48,5,6,120,0,0,20,4,24,61,48,25,10,144,13,2,15,159
01/22/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,46,12,23,143,0,0,29,16,45,62,46,41,39,188,0,0,0,188
01/23/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,48,21,6,139,0,3,30,16,49,64,51,51,22,188,23,2,25,213
01/24/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,45,16,10,133,0,3,47,8,58,62,48,63,18,191,43,20,63,254
01/25/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,51,21,18,0,90,0,0,3,0,3,51,21,21,0,93,41,0,41,134
01/26/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,66,38,15,2,121,0,0,15,0,15,66,38,30,2,136,26,0,26,162
01/27/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,63,46,27,19,155,0,0,18,14,32,63,46,45,33,187,14,38,52,239
01/28/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,50,10,10,132,0,0,9,12,21,62,50,19,22,153,12,24,36,189
01/29/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,45,23,0,130,0,1,46,12,59,62,46,69,12,189,21,1,22,211
01/30/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,67,49,27,4,147,0,6,43,15,64,67,55,70,19,211,18,3,21,232
01/31/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,47,15,2,128,0,0,20,4,24,64,47,35,6,152,35,0,35,187
02/01/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,55,25,15,0,95,0,0,9,0,9,55,25,24,0,104,29,0,29,133
02/02/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,57,38,9,0,104,0,0,10,0,10,57,38,19,0,114,41,0,41,155
02/03/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,61,50,13,8,132,0,0,18,2,20,61,50,31,10,152,7,2,9,161
02/04/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,60,50,14,12,136,0,0,11,8,19,60,50,25,20,155,19,1,20,175
02/05/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,59,48,24,24,155,0,0,24,8,32,59,48,48,32,187,13,0,13,200
02/06/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,63,42,4,0,109,0,0,0,0,0,63,42,4,0,109,7,0,7,116
02/07/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,54,26,9,0,89,0,0,0,0,0,54,26,9,0,89,0,0,0,89
02/08/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,53,23,15,3,94,0,0,11,7,18,53,23,26,10,112,4,0,4,116
02/09/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,59,32,15,3,109,0,1,11,4,16,59,33,26,7,125,47,0,47,172
02/10/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,65,49,9,10,133,0,0,2,0,2,65,49,11,10,135,0,1,1,136
02/11/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,56,11,0,129,0,0,0,0,0,62,56,11,0,129,0,0,0,129
02/12/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,66,51,41,11,169,0,0,33,18,51,66,51,74,29,220,31,5,36,256
02/13/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,69,47,14,9,139,0,0,0,4,4,69,47,14,13,143,2,0,2,145
02/14/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,71,57,11,1,140,0,0,14,1,15,71,57,25,2,155,13,0,13,168
02/15/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,65,30,21,0,116,0,0,40,0,40,65,30,61,0,156,19,0,19,175
02/16/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,60,38,15,0,113,0,0,20,0,20,60,38,35,0,133,13,0,13,146
02/17/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,69,49,16,0,134,0,0,33,0,33,69,49,49,0,167,7,0,7,174
02/18/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,73,48,12,0,133,0,0,0,0,0,73,48,12,0,133,0,0,0,133
02/19/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,75,55,9,1,140,0,0,5,9,14,75,55,14,10,154,3,0,3,157
02/20/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,74,55,14,2,145,0,0,24,10,34,74,55,38,12,179,15,9,24,203
02/21/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,67,51,14,5,137,0,0,38,9,47,67,51,52,14,184,13,8,21,205
02/22/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,69,36,23,0,128,0,0,41,2,43,69,36,64,2,171,27,0,27,198
02/23/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,44,16,0,124,0,0,63,2,65,64,44,79,2,189,33,0,33,222
02/24/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,68,47,12,3,130,0,0,51,15,66,68,47,63,18,196,18,4,22,218
02/25/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,72,49,15,21,157,0,0,17,9,26,72,49,32,30,183,5,17,22,205
02/26/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,68,41,12,2,123,0,0,0,0,0,68,41,12,2,123,4,0,4,127
02/27/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,77,46,9,2,134,0,1,6,0,7,77,47,15,2,141,0,0,0,141
02/28/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,68,52,12,2,134,0,0,17,2,19,68,52,29,4,153,8,0,8,161
02/29/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,39,11,0,114,0,0,14,0,14,64,39,25,0,128,4,0,4,132
03/01/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,44,15,0,123,0,0,27,0,27,64,44,42,0,150,21,0,21,171
03/02/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,69,45,23,2,139,0,0,17,2,19,69,45,40,4,158,6,0,6,164
03/03/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,71,55,15,0,141,0,0,12,2,14,71,55,27,2,155,15,0,15,170
03/04/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,71,53,14,4,142,0,0,9,14,23,71,53,23,18,165,0,0,0,165
03/05/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,69,55,27,3,154,0,4,30,8,42,69,59,57,11,196,0,0,0,196
03/06/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,69,48,10,10,137,0,0,8,11,19,69,48,18,21,156,6,0,6,162
03/07/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,62,38,16,1,117,0,0,31,9,40,62,38,47,10,157,20,0,20,177
03/08/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,37,12,2,115,0,0,50,10,60,64,37,62,12,175,10,0,10,185
03/09/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,45,15,13,137,0,0,35,15,50,64,45,50,28,187,23,24,47,234
03/10/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,68,56,13,4,141,0,2,10,0,12,68,58,23,4,153,1,0,1,154
03/11/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,75,59,20,7,161,0,0,37,17,54,75,59,57,24,215,7,12,19,234
03/12/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,72,50,26,1,149,0,0,31,23,54,72,50,57,24,203,11,0,11,214
03/13/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,72,48,5,0,125,0,1,2,0,3,72,49,7,0,128,1,0,1,129
03/14/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,70,32,20,0,122,0,0,6,2,8,70,32,26,2,130,3,0,3,133
03/15/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,64,46,19,0,129,0,0,54,0,54,64,46,73,0,183,29,0,29,212
03/16/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,67,54,19,3,143,0,2,24,4,30,67,56,43,7,173,8,18,26,199
03/17/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,70,62,8,9,149,0,0,1,5,6,70,62,9,14,155,0,20,20,175
03/18/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,67,46,20,3,136,0,0,39,10,49,67,46,59,13,185,20,0,20,205
03/19/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,66,48,15,4,133,0,0,2,2,4,66,48,17,6,137,0,4,4,141
03/20/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,59,50,3,0,112,0,0,0,0,0,59,50,3,0,112,0,0,0,112
03/21/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,51,24,11,0,86,0,0,31,0,31,51,24,42,0,117,0,0,0,117
03/22/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,48,33,17,0,98,0,0,46,0,46,48,33,63,0,144,0,0,0,144
03/23/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,42,29,6,4,81,0,0,0,0,0,42,29,6,4,81,0,0,0,81
03/24/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,44,43,2,18,107,0,0,12,22,34,44,43,14,40,141,0,0,0,141
03/25/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,39,27,3,4,73,0,0,17,12,29,39,27,20,16,102,21,20,41,143
03/26/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,33,32,10,15,90,0,0,27,28,55,33,32,37,43,145,16,20,36,181
03/27/2020,ALB,NY,AEA,EN,Combined TRACON& Tower with Radar,34,32,12,0,78,0,0,25,4,29,34,32,37,4,107,7,0,7,114
