01/01/2020,ECP,FL,ASO,ES,Federal Contract Tower,25,14,60,0,99,0,0,57,0,57,25,14,117,0,156,18,0,18,174
01/02/2020,ECP,FL,ASO,ES,Federal Contract Tower,26,19,59,0,104,0,0,24,0,24,26,19,83,0,128,22,0,22,150
01/03/2020,ECP,FL,ASO,ES,Federal Contract Tower,29,11,21,4,65,0,0,0,0,0,29,11,21,4,65,0,0,0,65
01/04/2020,ECP,FL,ASO,ES,Federal Contract Tower,30,18,58,0,106,0,2,8,0,10,30,20,66,0,116,2,0,2,118
01/05/2020,ECP,FL,ASO,ES,Federal Contract Tower,28,13,44,0,85,0,7,46,0,53,28,20,90,0,138,18,0,18,156
01/06/2020,ECP,FL,ASO,ES,Federal Contract Tower,31,16,36,12,95,0,2,48,0,50,31,18,84,12,145,32,14,46,191
01/07/2020,ECP,FL,ASO,ES,Federal Contract Tower,31,6,19,2,58,0,22,2,0,24,31,28,21,2,82,34,26,60,142
01/08/2020,ECP,FL,ASO,ES,Federal Contract Tower,29,7,24,24,84,0,1,45,5,51,29,8,69,29,135,26,60,86,221
01/09/2020,ECP,FL,ASO,ES,Federal Contract Tower,29,10,34,7,80,0,3,27,0,30,29,13,61,7,110,26,0,26,136
01/10/2020,ECP,FL,ASO,ES,Federal Contract Tower,31,3,27,36,97,0,3,12,4,19,31,6,39,40,116,16,28,44,160
01/11/2020,ECP,FL,ASO,ES,Federal Contract Tower,22,1,3,0,26,0,0,0,0,0,22,1,3,0,26,0,0,0,26
01/12/2020,ECP,FL,ASO,ES,Federal Contract Tower,28,5,28,0,61,0,0,16,0,16,28,5,44,0,77,46,0,46,123
01/13/2020,ECP,FL,ASO,ES,Federal Contract Tower,30,1,27,38,96,0,1,1,0,2,30,2,28,38,98,0,0,0,98
01/14/2020,ECP,FL,ASO,ES,Federal Contract Tower,30,10,27,102,169,0,1,24,0,25,30,11,51,102,194,74,38,112,306
01/15/2020,ECP,FL,ASO,ES,Federal Contract Tower,30,15,48,62,155,0,1,8,0,9,30,16,56,62,164,12,26,38,202
01/16/2020,ECP,FL,ASO,ES,Federal Contract Tower,30,18,43,42,133,0,0,6,2,8,30,18,49,44,141,2,12,14,155
