01/01/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,0,0,0,6,6,0,12,0,6,6,0,12,4,0,4,16
01/02/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,0,0,0,4,6,0,10,0,4,6,0,10,0,0,0,10
01/03/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,2,2,0,4,0,0,0,0,0,0,2,2,0,4,0,0,0,4
01/04/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,5
01/05/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,3,0,3,0,0,8,1,9,0,0,11,1,12,4,10,14,26
01/06/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,2,2,0,2,14,9,25,0,2,14,11,27,0,28,28,55
01/07/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,2,6,8,0,0,12,6,18,0,0,14,12,26,0,18,18,44
01/08/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,2,2,0,0,22,6,28,0,0,22,8,30,0,32,32,62
01/09/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,1,1,0,2,0,1,7,3,11,0,2,8,3,13,0,6,6,19
01/10/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,1,0,1,0,0,2,31,33,0,0,3,31,34,0,114,114,148
01/11/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,1,1,0,0,4,0,4,0,0,4,1,5,0,0,0,5
01/12/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,4,2,6,0,0,17,18,35,0,0,21,20,41,0,78,78,119
01/13/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,2,0,1,3,0,2,21,12,35,0,4,21,13,38,26,50,76,114
01/14/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,1,0,0,1,0,0,1,11,12,0,1,1,11,13,0,74,74,87
01/15/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,2,3,4,9,0,0,0,1,1,0,2,3,5,10,0,22,22,32
01/16/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,1,0,0,1,0,2,6,7,15,0,3,6,7,16,0,34,34,50
01/17/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,1,0,2,3,0,0,15,12,27,0,1,15,14,30,8,36,44,74
01/18/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/19/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,4
01/20/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,2
01/21/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,5,1,0,6,0,0,15,8,23,0,5,16,8,29,0,40,40,69
01/22/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,6,0,0,6,0,2,23,3,28,0,8,23,3,34,4,28,32,66
01/23/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,3,0,0,3,0,0,14,0,14,0,3,14,0,17,0,0,0,17
01/24/2020,HLG,WV,AEA,CE,Federal Contract Tower,0,3,0,0,3,0,0,3,0,3,0,3,3,0,6,0,12,12,18
