01/01/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,8,14,12,0,34,0,0,0,0,0,8,14,12,0,34,0,0,0,34
01/02/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,1,10,2,1,14,0,0,6,0,6,1,10,8,1,20,2,6,8,28
01/03/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,11,5,0,16,0,0,32,1,33,0,11,37,1,49,104,0,104,153
01/04/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,4,15,16,0,35,0,1,9,10,20,4,16,25,10,55,2,0,2,57
01/05/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,4
01/06/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,4,11,6,2,23,0,0,22,0,22,4,11,28,2,45,86,0,86,131
01/07/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,15,10,0,25,0,0,15,0,15,0,15,25,0,40,46,0,46,86
01/08/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,15,4,2,21,0,0,3,0,3,0,15,7,2,24,0,0,0,24
01/09/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,13,2,2,17,0,0,12,7,19,0,13,14,9,36,32,0,32,68
01/10/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,10,12,4,26,0,0,36,0,36,0,10,48,4,62,53,2,55,117
01/11/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,8,19,1,0,28,0,0,0,0,0,8,19,1,0,28,0,0,0,28
01/12/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,12,12,10,0,34,0,0,4,0,4,12,12,14,0,38,0,0,0,38
01/13/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,11,9,2,2,24,0,0,13,2,15,11,9,15,4,39,58,0,58,97
01/14/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,4,14,7,2,27,0,1,2,0,3,4,15,9,2,30,0,0,0,30
01/15/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,2,12,7,1,22,0,0,23,1,24,2,12,30,2,46,126,0,126,172
01/16/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,14,6,4,24,0,0,15,2,17,0,14,21,6,41,46,0,46,87
01/17/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,14,3,0,17,0,0,25,0,25,0,14,28,0,42,114,0,114,156
01/18/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,11,12,0,23,0,2,40,0,42,0,13,52,0,65,98,0,98,163
01/19/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,2,0,0,2,0,0,11,0,11,0,2,11,0,13,20,0,20,33
01/20/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,25,17,0,42,0,0,15,0,15,0,25,32,0,57,70,0,70,127
01/21/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,13,5,0,18,0,0,13,0,13,0,13,18,0,31,14,0,14,45
01/22/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,1,17,9,2,29,0,0,29,0,29,1,17,38,2,58,112,0,112,170
01/23/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,14,7,1,22,0,0,24,0,24,0,14,31,1,46,130,0,130,176
01/24/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,8,27,12,0,47,0,1,8,0,9,8,28,20,0,56,86,0,86,142
01/25/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,1,12,6,0,19,0,0,23,0,23,1,12,29,0,42,66,0,66,108
01/26/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,11,15,13,0,39,0,0,2,0,2,11,15,15,0,41,10,0,10,51
01/27/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,1,12,4,0,17,0,0,16,0,16,1,12,20,0,33,76,0,76,109
01/28/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,9,25,3,0,37,0,2,1,0,3,9,27,4,0,40,0,0,0,40
01/29/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,1,12,8,2,23,0,0,11,0,11,1,12,19,2,34,36,0,36,70
01/30/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,2,25,15,0,42,0,0,6,0,6,2,25,21,0,48,40,0,40,88
01/31/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,6,17,5,2,30,0,0,29,0,29,6,17,34,2,59,52,0,52,111
02/01/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,12,7,0,19,0,0,39,4,43,0,12,46,4,62,110,0,110,172
02/02/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,9,10,5,0,24,0,0,0,0,0,9,10,5,0,24,6,0,6,30
02/03/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,8,19,9,0,36,0,1,1,0,2,8,20,10,0,38,0,0,0,38
02/04/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,15,4,0,19,0,0,12,0,12,0,15,16,0,31,102,0,102,133
02/05/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,7,16,5,0,28,0,0,2,0,2,7,16,7,0,30,0,0,0,30
02/06/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,11,6,0,17,0,0,7,0,7,0,11,13,0,24,4,0,4,28
02/07/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,15,4,0,19,0,0,7,0,7,0,15,11,0,26,0,0,0,26
02/08/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,12,3,1,16,0,1,2,1,4,0,13,5,2,20,0,0,0,20
02/09/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,3,2,0,5,0,0,12,0,12,0,3,14,0,17,36,0,36,53
02/10/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,11,2,0,13,0,0,22,1,23,0,11,24,1,36,22,0,22,58
02/11/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,17,5,0,22,0,0,31,0,31,0,17,36,0,53,42,0,42,95
02/12/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,13,10,2,25,0,0,32,0,32,0,13,42,2,57,30,0,30,87
02/13/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,2,14,5,2,23,0,0,49,3,52,2,14,54,5,75,88,4,92,167
02/14/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,12,2,0,14,0,0,18,0,18,0,12,20,0,32,108,0,108,140
02/15/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,16,4,0,20,0,0,23,2,25,0,16,27,2,45,100,0,100,145
02/16/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,6,9,5,0,20,0,0,0,0,0,6,9,5,0,20,0,0,0,20
02/17/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,11,3,0,14,0,0,17,0,17,0,11,20,0,31,16,0,16,47
02/18/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,1,5,1,7,0,0,17,1,18,0,1,22,2,25,76,0,76,101
02/19/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,12,14,1,27,0,0,51,1,52,0,12,65,2,79,48,10,58,137
02/20/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,11,6,1,18,0,1,30,2,33,0,12,36,3,51,32,4,36,87
02/21/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,14,3,0,17,0,0,37,0,37,0,14,40,0,54,138,0,138,192
02/22/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,1,10,2,0,13,0,0,43,0,43,1,10,45,0,56,52,0,52,108
02/23/2020,TWF,ID,ANM,WE,Combination Non-Radar Approach Control & Tower w/o Radar,0,8,5,0,13,0,0,38,0,38,0,8,43,0,51,22,12,34,85
