01/01/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,6,0,6,0,4,29,0,33,0,4,35,0,39,96,0,96,135
01/02/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3
01/03/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,5,0,9,0,0,0,0,0,0,4,5,0,9,0,0,0,9
01/04/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,15,0,15,0,2,22,0,24,0,2,37,0,39,44,0,44,83
01/05/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,7,0,7,0,0,15,0,15,0,0,22,0,22,90,0,90,112
01/06/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,3,8,0,11,0,0,11,4,15,0,3,19,4,26,10,0,10,36
01/07/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,5,9,2,16,0,4,8,13,25,0,9,17,15,41,10,40,50,91
01/08/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,24,4,32,0,6,22,3,31,0,10,46,7,63,108,4,112,175
01/09/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,8,22,3,33,0,10,9,1,20,0,18,31,4,53,22,6,28,81
01/10/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,2,6,0,8,0,3,2,0,5,0,5,8,0,13,8,0,8,21
01/11/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,4,0,4,0,4,1,6,11,0,4,5,6,15,0,52,52,67
01/12/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,2,16,1,19,0,0,16,1,17,0,2,32,2,36,64,0,64,100
01/13/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,2,14,0,16,0,0,0,0,0,0,2,14,0,16,0,0,0,16
01/14/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,6,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,6
01/15/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,15,0,19,0,6,10,0,16,0,10,25,0,35,34,0,34,69
01/16/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,7,3,2,12,0,10,2,6,18,0,17,5,8,30,0,14,14,44
01/17/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,5,12,1,18,0,2,16,7,25,0,7,28,8,43,12,6,18,61
01/18/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,5,0,5,0,0,0,0,0,0,0,5,0,5,6,0,6,11
01/19/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,4,0,8,0,2,8,0,10,0,6,12,0,18,2,0,2,20
01/20/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,2,8,0,10,0,4,20,0,24,0,6,28,0,34,24,0,24,58
01/21/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,18,6,28,0,2,15,15,32,0,6,33,21,60,28,50,78,138
01/22/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,6,18,1,25,0,0,18,4,22,0,6,36,5,47,44,0,44,91
01/23/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,3,18,0,21,0,0,0,6,6,0,3,18,6,27,2,36,38,65
01/24/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,23,0,27,0,2,13,8,23,0,6,36,8,50,32,8,40,90
01/25/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,0,14,0,14,0,1,22,0,23,0,1,36,0,37,50,0,50,87
01/26/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,3,13,0,16,0,0,0,0,0,0,3,13,0,16,6,0,6,22
01/27/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,2,12,1,15,0,2,5,5,12,0,4,17,6,27,14,16,30,57
01/28/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,10,17,6,33,0,2,8,13,23,0,12,25,19,56,14,82,96,152
01/29/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,6,11,0,17,0,0,1,2,3,0,6,12,2,20,8,0,8,28
01/30/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,4,10,2,16,0,2,1,2,5,0,6,11,4,21,8,16,24,45
01/31/2020,HKS,MS,ASO,CE,Federal Contract Tower,0,6,15,0,21,0,0,0,3,3,0,6,15,3,24,6,4,10,34
